,happiness_score,economy_GDP_per_capita,family,health_life_expectancy,freedom,trust_government_corruption,generosity,Component 1,Component 2,Component 3,Segment K-means PCA,Segment
95,-0.432238430773937,-0.33040948615094645,-0.34610780172076383,0.7567256675339797,-2.2583859536472333,-1.1600086112775034,0.40167532865679684,1.2545546395258769,-1.0778902781239308,-1.3470684079590913,2,medium
96,-0.4779795574457269,-1.3800828204198965,0.023811460167404767,-2.209246608224265,-0.7990202665275921,-0.05246962115173409,-0.32778893605837023,2.147469874949655,0.255095690921945,0.09128537176762083,1,low
97,-0.48963906032284965,-0.1853147483652696,0.42141320066737437,0.2481001626060663,0.8795548211570852,0.10359802183251113,0.13102849219953067,-0.2962316366875473,0.3375857607870937,-0.09088094076657753,2,medium
98,-0.497711023853165,-0.8855335882555707,-0.8959024673956963,-0.24641530057286798,1.0039009162455585,1.0070763134436196,1.9077331407480635,0.36917170809086247,2.636212708478096,-0.15158374649540557,1,low
99,-0.4995047935265691,-0.3396933433041638,0.8116997247797951,-0.0240161425352791,-0.030588613763547188,-0.9399802984228359,1.1313128627935114,0.30936710274891166,0.20203487409979384,-1.629459308472023,2,medium
100,-0.5057829873834812,-0.6065582767702812,0.12036624576404621,-2.211155613872656,-0.8708805163728847,-0.904436569327002,-0.16569539220064125,2.0338644227483225,-0.2675458607285584,-0.3569500538498207,1,low
101,-0.5147518357504985,0.40915084741833463,-0.3152381956372102,1.1357047888624476,-2.3585626409879206,-1.0544599741147478,-1.747558576218959,0.8970240348384676,-2.8002693526930384,0.1129662087494941,2,medium
102,-0.53089576281113,0.11404368513710837,-0.707770885777343,0.9586652650355486,-0.6597707832836479,-0.7671331285050244,0.1457563930310721,0.4947567075529429,-0.565055310119853,-0.4012868344560713,2,medium
103,-0.5658742714424992,0.3330416026375043,0.5128685823092102,0.6249212775493964,-0.7766651842943856,-0.9316807474664484,-0.638634278314667,0.21623029493578996,-1.493270045965846,-0.5001285285128366,2,medium
104,-0.5766368894829199,-0.8748249807471569,-0.2419342637868838,0.359527992300212,-0.25595376161019084,-0.5647864676878784,0.24737890876870752,0.8430137269065129,-0.023813675768746673,-0.5912261998327906,2,medium
105,-0.5784306591563241,-1.3455670940730344,-0.5389441905593242,-0.1439099972788121,0.20203383614141318,0.17919610554395482,0.24278726909769754,1.0269666917992297,0.7817021102780259,0.02296392221003469,1,low
106,-0.6205842464813065,-0.2180380468459165,-1.3018514465121622,0.53727301821456,-1.1553408381229613,-0.6069157100425852,-1.190410751232826,1.304664839673478,-1.2789031045909065,0.7012195899955254,2,medium
107,-0.6421094825621488,-0.8671267328602068,-0.32662079375061503,0.21448506314526264,-1.269967332240475,-0.016294404483131675,-0.7728314453032411,1.2256259350406007,-0.7539131513241518,0.17770710726830777,1,low
108,-0.6609440641328856,-1.3293433238993428,-1.827666772161522,-0.028332155305555298,-0.212409949260293,-0.04660580797602559,0.0910032558220475,1.7260956298116954,0.6988356817040909,0.5121118696989057,1,low
109,-0.6681191428264998,0.07534562710241047,-1.4834266516171941,0.37177052852359066,-0.9113788537518821,-0.6515709026883663,1.5520110183109521,1.1303038633458176,0.7090328721698468,-0.8235447771923092,1,low
110,-0.6726035670100085,-0.4066106503095315,0.5147808587922619,0.2715477319830468,-1.2295337922012843,-0.9133676078561583,-0.42421336914957936,0.9007461553326124,-1.2538230929790406,-0.8109684153368066,2,medium
111,-0.6761911063568159,0.02177960971590238,-0.6504632984757214,-0.02530264634180382,-2.8574373601573604,0.06336324219611038,-0.19489128973140277,1.5870179183421695,-0.910939051231086,-0.12684593215997808,1,low
112,-0.7075820756413768,-0.1275893791353645,0.4598408518982284,-1.376090143069827,-0.7057120972063826,-0.37903890878350777,-0.7102811841245771,1.2353837669775096,-0.6888743593297211,0.10161212740515381,1,low
113,-0.715654039171693,-0.9891267269850341,-1.0734406443698408,-0.8596626150571838,-0.11378839807495886,-0.7876113683648067,0.2525769914151338,1.845049952349664,0.4089865708254355,-0.10652681217131969,1,low
114,-0.7362823904158332,-1.620107295581663,-0.0012909628720237738,-1.1359289324776407,-1.1817133554241643,-0.4516599796518994,-0.10262532275733456,2.1447653402298603,-0.0934061967089215,-0.5335631626001655,1,low
115,-0.7712608990472023,-2.079244587466019,-0.7391261493804018,-1.1057998433312908,-1.0087044581410882,-0.6182824863524203,0.36303624765169423,2.602357040146056,0.4715210700133856,-0.6172696466421415,1,low
116,-0.7766422080674122,-0.7606840934203503,-1.977370702549021,-0.3866857156068386,-0.27941039862010614,-0.4144022128585507,0.546095391516676,1.8515908894463666,0.8055391187762176,0.26599645540819516,1,low
117,-0.7900954806179392,-1.045450325704181,-0.05811289265413967,-0.9947040146194741,-2.2042153775690863,0.14202855126100172,-0.0961277194493016,2.0677384736599067,-0.2787835167938731,-0.33775301352006276,1,low
118,-0.8187957953923956,-1.6299196891569694,-0.8807560235061257,-0.9129902728437675,-1.2747623353861484,0.3689130149057285,2.2538388102892855,2.1167849697353796,2.087317208908693,-1.2326332719451625,1,low
119,-0.8196926802290968,-2.2428610798692534,-0.09708690859443732,-2.118195338820557,-1.3926934938337883,-0.4926164593714644,0.403927831136915,3.0025081632853374,0.5388945912273855,-0.8379386187147252,1,low
120,-0.8223833347392022,-1.4156556196109367,-0.51205090541672,-0.1648675592883255,-0.376865597688925,-0.6476015522309636,1.050396042930808,1.5714501794038596,0.7507319810865054,-1.0506191759938324,1,low
121,-0.8241771044126063,-1.8045665068907586,-1.3025495791964508,-0.6968576333476372,-0.0419929455694727,0.1770310052944625,0.3598307633530646,1.9789450306143646,1.1827438798871561,0.26503891823668346,1,low
122,-0.828661528596115,-1.4839746971270624,-0.23516541210877925,-2.525145542910237,-0.21111400246416523,-0.38787973480226856,0.11404808888787103,2.4735384153905673,0.7551357626080576,-0.06260056561372154,1,low
123,-0.8923403520019397,-1.1994152834431793,-0.4981186053259128,-1.0363701379017543,-1.2872682219687828,0.3947137928788462,0.14974158972666554,1.970743304188368,0.47910555109799224,0.028542993946541948,1,low
